stable_id,niche,business_name,published_business_phone,city,county,state,lead_class,website_state,candidate_website_url,status,first_seen
google_maps:data_id:0x65881cf0a0ed0da3:0x3a06e5e8d6201282,car-detailers,Tri Valley Auto Detailing (Formerly CWProshine),+1-925-262-6058,Dublin,Alameda,CA,REVIEW,automated_audit_inconclusive,http://www.tvadetailing.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808fc134163889a3:0x6ff5ff0c63562d90,car-detailers,Ace Detail,+1-510-518-5009,Fremont,Alameda,CA,B,functional_with_objective_deficiency,http://www.protekshinestudio.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x833f07ae5ba8adbd:0xbf0278e59cc25b98,car-detailers,Andersons Detailing,+1-510-771-4926,Fremont,Alameda,CA,A,broken_or_unreachable,http://www.callforbookingyourappointment.automotivedetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4160f28d0522a799:0x2786a7d326101fe3,car-detailers,Andy's Mobile Detailing,+1-669-345-9246,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://andysmobiledetailingca.com/,discovered,2026-08-16
google_maps:data_id:0x808fc9ad57b2acdd:0x6d1734bb6b37856b,car-detailers,Apex Tint,+1-408-827-5839,Fremont,Santa Clara,CA,B,functional_with_objective_deficiency,https://xhslink.com/m/5nzKoAvr7QF,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa85c858b868d7dff:0xbe97fe3f1293ac44,car-detailers,Bayside Auto Detailing,+1-925-202-1687,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://baysideautodetailing.com/,discovered,2026-08-16
google_maps:data_id:0x808fcde2d4834a3b:0x9e391e58e76d1c,car-detailers,Best Mobile Auto Detailing,+1-408-509-5951,Fremont,Santa Clara,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fcb4e61d0798d:0xff58ff651a75eb32,car-detailers,Black Sheep Auto Detailing,+1-408-915-1488,Fremont,Santa Clara,CA,B,functional_with_objective_deficiency,https://www.blacksheepautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6e74834077e834e7:0x6a2a09595fe84a58,car-detailers,CCHQ Detailing,+1-510-516-2263,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://cchqdetailing.lovable.app/,discovered,2026-08-16
google_maps:data_id:0x808fc741d1a42f33:0xae6c81a159917fb0,car-detailers,Carzwerk,+1-408-685-1374,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://carzwerk.com/,discovered,2026-08-16
google_maps:data_id:0x808fc7e4944958c3:0xe2b63204f79d83d0,car-detailers,"Detailershine, Inc.",+1-510-472-4181,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://detailershine.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbf42a969af2d:0xb99eebc0bfb24884,car-detailers,Detailing Boyz,+1-415-609-3786,Fremont,Alameda,CA,B,functional_with_objective_deficiency,http://detailingboyz.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fc9e2276ec33d:0xfdb1c0be2f94d114,car-detailers,Dragon Auto,+1-408-638-6429,Fremont,Santa Clara,CA,REVIEW,automated_audit_inconclusive,http://dragonauto.net/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808fc10f9d92d583:0xea26675fa4632a48,car-detailers,East Bay Auto Detail,+1-510-402-8390,Fremont,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fc7ba0e904423:0xf01379afc7915d6e,car-detailers,EastBay Clear Bra,+1-510-830-7351,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.eastbayppf.com/,discovered,2026-08-16
google_maps:data_id:0xa52b18248a5e7327:0x90c5fee1ead96c9d,car-detailers,Eternal Auto Detailing Car Detailing,+1-650-414-4602,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://eternalautodetailing.com/,discovered,2026-08-16
google_maps:data_id:0xa36a93d56d949301:0x249040a9c99c653b,car-detailers,Eye Candy Car Detailing,+1-669-300-9370,Fremont,Santa Clara,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.eyecandydetailing.com/,discovered,2026-08-16
google_maps:data_id:0x808fc7fc85562ed9:0x863c82ae5b8dbc7a,car-detailers,GC Mobile Auto Detail (Fremont),+1-408-661-5450,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://gcmobileautodetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808e3267de1acf39:0x71ca13b66b510472,car-detailers,Go Mobile Auto Detailing,+1-408-595-1823,Fremont,Kings,CA,B,functional_with_objective_deficiency,https://www.gomobileautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fcde25d1f90e7:0xa6f35922f3ff4966,car-detailers,Gonzalez Mobile Auto Detail,+1-408-608-7740,Fremont,Santa Clara,CA,A,third_party_only,https://www.instagram.com/gonzalezmobileautodetail?igsh=NTc4MTIwNjQ2YQ==,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fc76c87ea376d:0xf43eb9722964737e,car-detailers,Home and Work - Mobile Car Wash And Detailing,+1-510-573-3466,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://thehomeandwork.com/,discovered,2026-08-16
google_maps:data_id:0x808fc7ac50efc835:0x3b9e6d36739193fc,car-detailers,Interstate Mobile Detailing,+1-510-901-9998,Fremont,Santa Clara,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808e2d844fd495f5:0x90b607e38fb222f6,car-detailers,JJ Mobile Auto Detailing,+1-408-415-9783,Fremont,Santa Clara,CA,B,functional_with_objective_deficiency,http://jjmobiledetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbf1edb9b6733:0x8c55e4ccde05edbb,car-detailers,JJ Mobile Detail Corp,+1-510-376-9699,Fremont,Alameda,CA,REVIEW,automated_audit_inconclusive,http://www.jjmobiledetail.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808fc755525de55f:0x87b8625e4c267c27,car-detailers,JJ Mobile Detailing,+1-510-376-9699,Fremont,Alameda,CA,REVIEW,automated_audit_inconclusive,http://www.jjmobiledetail.com/,discovered,2026-08-16
google_maps:data_id:0x808fc7b74a35d377:0x83fd59f3cec27452,car-detailers,JRS Mobile Auto Spa,+1-408-582-4365,Fremont,Santa Clara,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa3bf4b44ee4a6a03:0x5e879369a0a68621,car-detailers,Lustro Detailing LLC,+1-510-431-9301,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://lustrodetailing.vercel.app/,discovered,2026-08-16
google_maps:data_id:0xf441327179aef6d:0x4aa5fbb811463b8a,car-detailers,Luxury Lather Detailing,+1-510-468-4566,Fremont,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbf5cd7e3ba09:0x8fb440e4abff879e,car-detailers,M&C Mobile Detailing,+1-510-309-5346,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.mobilemandc.com/,discovered,2026-08-16
google_maps:data_id:0x808fc7402c69a875:0x1c49e59312154d85,car-detailers,MAR Quality Protection,+1-510-427-1952,Fremont,Alameda,CA,B,functional_with_objective_deficiency,http://www.marqp.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8d6f326eb3fba659:0xca770a6f41481416,car-detailers,Marez Detailing,+1-510-303-0544,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://marezdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6634af70558ea6f1:0x9c1288b247f3ed2b,car-detailers,Million Dollar Auto Detailing,+1-510-826-6588,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://million-dollar-detailing.com/,discovered,2026-08-16
google_maps:data_id:0x808fcedb15157e57:0xa13301fd9a29bc38,car-detailers,Mobile Detailing,+1-408-872-9262,Fremont,Santa Clara,CA,A,broken_or_unreachable,https://gl-mobile-detailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fc74fa7a050b7:0xba488061f4df6e47,car-detailers,Mum Sports,+1-510-529-2308,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.mumsports.com/,discovered,2026-08-16
google_maps:data_id:0x6f5668ed4feaaffd:0xd8face9b5495f5a,car-detailers,OCD Mobile,+1-510-378-7914,Fremont,San Mateo,CA,B,functional_with_objective_deficiency,https://owenchavezdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbf75da5f8fc7:0x36c9cf7d0da24a34,car-detailers,OCDetailing,+1-925-273-7487,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://bayareadetails.com/,discovered,2026-08-16
google_maps:data_id:0x808fd31ae74940cd:0xa45bed154e6870aa,car-detailers,OMG Mobile Auto / RV Detailing,+1-408-320-3847,Fremont,Santa Clara,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fc74157ba94b3:0xcc0dafe0aa918514,car-detailers,Premier Protective Films International,+1-510-623-1308,Fremont,Alameda,CA,B,functional_with_objective_deficiency,http://www.premiermobilegroup.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa1871a2becb25a29:0x5b913cf2c00071e4,car-detailers,Prolific Auto Spa,+1-907-521-8384,Fremont,Santa Clara,CA,B,functional_with_objective_deficiency,https://www.prolificautospa.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808e33d1edce71fb:0x1dfd664e1f268d68,car-detailers,RM Mobile DETAILING,+1-408-640-9084,Fremont,Santa Clara,CA,A,third_party_only,https://www.tiktok.com/@rm_mobile.detailing?_t=8prUgCaNNTr&_r=1,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f952ecca7fa77:0xd3078d6f35224392,car-detailers,RNR Auto Spa,+1-510-828-1215,Fremont,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f944263add58f:0x43fe4f18689447af,car-detailers,RX3 Car Detailing,+1-855-793-3090,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://rx3cardetailing.com/,discovered,2026-08-16
google_maps:data_id:0x808fbff70e062d47:0x3a61261ecc95cfce,car-detailers,Royal rides detailing,+1-510-591-1313,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://royalridesdetailing.net/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8ebc964807931b3:0xadcd83791190fc43,car-detailers,Sikka's Mobile Auto Detail,+1-510-398-2174,Fremont,Alameda,CA,REVIEW,automated_audit_inconclusive,https://mobileautodetailingfremont.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808fbf910ce6935d:0xfc22d659793ce193,car-detailers,Spec Auto Detailing - Ceramic Coating & Paint Protection Film,+1-669-323-7732,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.uptospecdetail.com/?utm_source=GBP,discovered,2026-08-16
google_maps:data_id:0x808fdd3bd94b7caf:0x47569ff47eff4eaa,car-detailers,Supreme Auto Shields INC.,+1-510-435-9339,Fremont,Alameda,CA,A,broken_or_unreachable,http://supremeautoshields.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x252cdef353ad925:0x83b36d37a3905a32,car-detailers,THE DETAIL GOD Mobile Detailing LLC,+1-510-485-6032,Fremont,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbf99fa6d996f:0x818c9786260d21bd,car-detailers,Tin's Garage,+1-530-863-7975,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://tins-garage.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fa127bdb4d863:0x255147b3e95cec0a,car-detailers,Titans Auto Detailing,+1-408-431-8723,Fremont,Alameda,CA,B,functional_with_objective_deficiency,https://titansautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808e3326ec8709c1:0x76494ba71941aea3,car-detailers,Ultra Detailz,+1-669-294-0268,Fremont,Santa Clara,CA,B,functional_with_objective_deficiency,http://ultradetailz.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808fbffc198aa4f5:0x14076d95a3ca8d7b,car-detailers,VT Ceramic Pro,+1-510-402-8527,Fremont,Alameda,CA,REVIEW,automated_audit_inconclusive,https://vtceramicpro.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808fc7ce56552ff5:0x83057d5ff66e56f5,car-detailers,XCare Auto Films,+1-510-993-9833,Fremont,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://xcareautofilms.com/,discovered,2026-08-16
google_maps:data_id:0x808f92391954c53b:0x9af800634a792b9c,car-detailers,All Mobile Details,+1-510-363-8718,Hayward,Alameda,CA,REVIEW,automated_audit_inconclusive,https://allmobiledetails.net/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x808f9539a13b7bef:0x44262ad50195a993,car-detailers,Auto Detail Mobile,+1-510-512-3379,Hayward,San Mateo,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x221c47017036501b:0xfd01244396845d6b,car-detailers,Auto Spa 880 Mobile,+1-510-575-8495,Hayward,Alameda,CA,A,third_party_only,https://www.instagram.com/auto.spa880?igsh=MTFsbXJleDRhemhuZw%3D%3D&utm_source=qr,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9fc6291e448f:0x507100829fe305ea,car-detailers,Auto Werks Detailing,+1-650-537-9442,Hayward,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://autowerksdetailing.com/,discovered,2026-08-16
google_maps:data_id:0x80858142d8f703d9:0xb0564a119258887,car-detailers,Bay Area Mobile Auto Detailing,+1-510-314-6399,Hayward,Alameda,CA,B,functional_with_objective_deficiency,http://90mo.wordpress.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa4baa2f38de4cf2b:0x2c93b3baedb5445f,car-detailers,Blue Tide Auto Detailers – Mobile Auto Detailing Bay Area,+1-510-942-1055,Hayward,Santa Clara,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f97e2fe7f8b65:0xcb4ac3fc45017122,car-detailers,Brismars&nicksCarDetailing,+1-510-206-2783,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xf45582580a72619:0xa79ab3253d5fedb8,car-detailers,Bubble Bay Detail,+1-510-362-8537,Hayward,San Mateo,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f932ef93e3add:0x1def7b54d7c33c39,car-detailers,Car Detailing Grandmaster Mobile,+1-510-473-5770,Hayward,Alameda,CA,A,broken_or_unreachable,https://cardetailinggrandmaster.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f910453040909:0x54c99fc0df6befec,car-detailers,DC Detailing,+1-510-387-8316,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x637ab4e4d1383955:0x4ea0a629457d4387,car-detailers,E15 AUTO BOUTIQUE,+1-510-403-1736,Hayward,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://e15autoboutique.com/,discovered,2026-08-16
google_maps:data_id:0x658263d58d8c2c2d:0xabafdf776e692a1d,car-detailers,Ethan's Mobile Detailz,+1-925-487-1120,Hayward,Contra Costa,CA,A,third_party_only,https://ethans-mobile-detailz.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f919bba2fff91:0xf7763834909ffd1c,car-detailers,Exotic Auto Detailers,+1-510-571-6036,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f93a8d1161129:0xd0b6972fb94fadd8,car-detailers,Freddy’s Auto Detailing,+1-510-925-7071,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4f7699d5b6fd7c51:0xbaf0ae065f6c8890,car-detailers,Garcia’s Mobile Car Detail LLC,+1-510-646-3818,Hayward,San Mateo,CA,B,functional_with_objective_deficiency,https://www.garciasmobilecardetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f91856e774539:0x9ab9b736cd55a917,car-detailers,Glorious Mobile Detailing,+1-408-816-4681,Hayward,Alameda,CA,B,functional_with_objective_deficiency,https://gloriousmobiledetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa901786fef6a9d19:0x79d537473f457051,car-detailers,Grade A Hand Wash & Mobile Detailing,+1-510-984-9146,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f91783bd71297:0x6c39cb6df40b435b,car-detailers,Hector’s mobile wash and detailing,+1-510-276-0819,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9116f83cf059:0x117f93fa72d3ab11,car-detailers,Intense autodetailing,+1-209-482-7061,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f91a9495919eb:0xd867f00ac3322613,car-detailers,JB_CARSERVICES,+1-510-556-7163,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xc568bc494d2bbe7:0x7acc54331daffb8c,car-detailers,Joses official tru.shine,+1-510-701-4888,Hayward,San Benito,CA,A,third_party_only,https://www.instagram.com/josesofficialtru.shine?igsh=MWFpYzU0ajBnYnBmOA==&utm_source=qr,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6dfd51be58fcb82f:0xd9288e2e3474dbf9,car-detailers,LinizPro,+1-510-602-2709,Hayward,Santa Clara,CA,NOT_QUALIFIED,functional_no_supported_deficiency,https://linizpro.com/,discovered,2026-08-16
google_maps:data_id:0xa6c123f122e4d01f:0x5a1ad0175b5acc6d,car-detailers,MOBILE SERVICES,+1-510-589-2064,Hayward,Alameda,CA,A,third_party_only,http://mobile-services-510.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x600d3db003b749cf:0x731ca436d00b01a8,car-detailers,Made You Look Auto Detailing,+1-510-544-6914,Hayward,San Mateo,CA,A,broken_or_unreachable,https://madeyoulookautodetailing.com/?utm_source=gbp&utm_medium=organic,exported_2026-08-16,2026-08-16
google_maps:data_id:0x2c73a541eb38a509:0x97af0a1a8e698730,car-detailers,Magic Mike Mobile Car Detailing,+1-408-509-4226,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f955a24070b3d:0x3b68c3e2a42bf652,car-detailers,Ngo Auto Spa,+1-510-345-4545,Hayward,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://ngoautospa.net/,discovered,2026-08-16
google_maps:data_id:0x808f91052f872327:0x4471fbf767cfc439,car-detailers,NorCal Wing Waxers,+1-707-774-4241,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9546538ff6f1:0x9009c6bb24faf203,car-detailers,North West Auto Detail,+1-510-395-6804,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9165619cc675:0x392e47c34cf638e7,car-detailers,"P & S East Bay, INC.",+1-510-889-9107,Hayward,Alameda,CA,REVIEW,automated_audit_inconclusive,http://psdetailproducts.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa4f7b297b70abcf5:0xad6bf523168cb464,car-detailers,Power+ Detailing,+1-341-766-0784,Hayward,San Mateo,CA,A,broken_or_unreachable,https://www.powerplusdetailing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16802017808555904551,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9323429a8f9d:0x9ae55e3e0701608b,car-detailers,Precision Auto Detailing,+1-510-575-1255,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f9f5e0d07d11d:0xdae8fdc39f2d01e9,car-detailers,Precision Polish and Ceramic,+1-650-706-5211,Hayward,Alameda,CA,A,broken_or_unreachable,http://precisionpolishandceramic.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f95b44a00bec3:0x69980723a9077646,car-detailers,Revibe Auto Detailing Center & Lounge,+1-347-552-6238,Hayward,Alameda,CA,B,functional_with_objective_deficiency,https://www.revibeautodetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x297194a0f2e26535:0x216a9ddbf540f3dd,car-detailers,Royal Detailing,+1-510-935-8557,Hayward,Alameda,CA,A,third_party_only,https://www.instagram.com/roy.aldetailing?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,exported_2026-08-16,2026-08-16
google_maps:data_id:0x293177cab717a819:0x4dbb59a487728094,car-detailers,Sauce Lab Auto LLC,+1-510-775-6255,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f93f1aaaaaaab:0x8c3df3d9af2d91de,car-detailers,Sunshine Auto Detailing,+1-510-727-0976,Hayward,Alameda,CA,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808f910213b1c77d:0x17fbb3f03dd02599,car-detailers,Surface Mobile Car Detailing,+1-510-694-2886,Hayward,Alameda,CA,NOT_QUALIFIED,functional_no_supported_deficiency,http://surfacemobilecardetailing.site/,discovered,2026-08-16
