Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Hard 2 Top Mobile Detail,,+1-510-755-4738,,"4100 Redwood Rd 20A- 706, Oakland, CA 94619, United States",Alameda,CA,P4 | Class B | website has issues | http://www.hard2topdetail.com/,,Car Detailers
LAVAR Mobile Detailing,,+1-760-277-4979,,"4847 Tacayme Dr, Oceanside, CA 92057, United States",Carlsbad,CA,P4 | Class B | website has issues | https://www.lavarmobiledetail.com/,,Car Detailers
Louie’s Mobile Detailing,,+1-760-580-2509,,"2017 Oceanside Blvd Suite 115, Oceanside, CA 92054, United States",Carlsbad,CA,P4 | Class B | website has issues | http://www.louiesmobiledetailing.com/,,Car Detailers
Mach 1 Auto Detail and Tint,,+1-760-309-3737,,"3145 Tiger Run Ct Ste. 107, Carlsbad, CA 92010, United States",Carlsbad,CA,P4 | Class B | website has issues | http://mach1autodetail.com/,,Car Detailers
North County Mobile Detail,,+1-760-514-7254,,"1334 E Indian Rock Rd, Vista, CA 92084, United States",Carlsbad,CA,P4 | Class B | website has issues | http://northcountymobiledetail.com/,,Car Detailers
Ocampo Mobile Detail,,+1-760-622-6734,,"4700 N River Rd, Oceanside, CA 92057, United States",Carlsbad,CA,P4 | Class B | website has issues | http://ocampomobiledetail.com/,,Car Detailers
Ozone mobile detailing,,+1-442-273-6903,,,Carlsbad,CA,P4 | Class B | website has issues | https://pocketsuite.io/book/anthony-h-orange,,Car Detailers
PDT Detail Products,,+1-442-224-7788,,"2470 S Santa Fe Ave, Vista, CA 92084, United States",Carlsbad,CA,P4 | Class B | website has issues | https://pdt-detail-products.myshopify.com/,,Car Detailers
PWR Detail,,+1-760-889-1498,,"1495 Poinsettia Ave #147, Vista, CA 92081, United States",Carlsbad,CA,P4 | Class B | website has issues | http://www.pwrdetail.com/,,Car Detailers
Quick Gloss Mobile Car Detailing Oceanside,,+1-760-635-5343,,"3520 Seagate Way, Oceanside, CA 92056, United States",Carlsbad,CA,P4 | Class B | website has issues | https://quickglossmobilecardetailing.online/,,Car Detailers
RN1 Mobile Auto Detailing & Ceramic Coating,,+1-858-330-5371,,"1626 Calle Bienvenido, Vista, CA 92084, United States",Carlsbad,CA,P4 | Class B | website has issues | http://rn1autodetailing.com/,,Car Detailers
Rad Ryder Autospa,,+1-760-889-9768,,,Carlsbad,CA,P4 | Class B | website has issues | https://2brc4rgbrn.wixsite.com/radryderautospa,,Car Detailers
Rodriguez's Mobile Detailing,,+1-760-909-9738,,"4603 Calle Del Palo, Oceanside, CA 92057, United States",Carlsbad,CA,P4 | Class B | website has issues | https://rodriguezsmobiledetailing.com/,,Car Detailers
ScMobileDetailing,,+1-814-621-5303,,"250 North City Dr, San Marcos, CA 92078, United States",Carlsbad,CA,P4 | Class B | website has issues | https://scautosdetailing.com/home-page,,Car Detailers
Shine Society Car Detailing,,+1-760-388-0923,,"3603 Kingston St, Carlsbad, CA 92010, United States",Carlsbad,CA,P4 | Class B | website has issues | https://shinesocietycardetailing.shop/,,Car Detailers
Stammhaus Autowerekes Inc,,+1-760-473-0059,,"7668 El Camino Real, Carlsbad, CA 92009, United States",Carlsbad,CA,P4 | Class B | website has issues | http://stammhausautowerkes.com/,,Car Detailers
Super Mario Mobile Detailing,,+1-619-892-2077,,"1499 Fulton Rd, San Marcos, CA 92069, United States",Carlsbad,CA,P4 | Class B | website has issues | http://www.supermariodetail.com/,,Car Detailers
Vasquez Mobile Detail,,+1-760-547-4230,,"2013 Pamela Ln, Escondido, CA 92026, United States",Carlsbad,CA,P4 | Class B | website has issues | https://vasquezmobiledetail.com/,,Car Detailers
AquaGloss Car Detailing,,+1-916-566-5745,,"5873 Esrig Way, Sacramento, CA 95841, United States",Carmichael,CA,P4 | Class B | website has issues | https://aquaglosscardetailing.site/,,Car Detailers
Auto Pro's Mobile Detailing,,+1-916-390-1044,,"3935 Wayside Ln, Carmichael, CA 95608, United States",Carmichael,CA,P4 | Class B | website has issues | http://autoprosdetailingsac.com/,,Car Detailers
Crystal Ride Mobile Detailing,,+1-916-990-2976,,"101 Tryon Ct, Sacramento, CA 95864, United States",Carmichael,CA,P4 | Class B | website has issues | https://crystalrideautodetailing.com/,,Car Detailers
Elite Car Detailing of Sacramento,,+1-916-675-9845,,"4237 Glascow Dr, North Highlands, CA 95660, United States",Carmichael,CA,P4 | Class B | website has issues | https://elitecardetailings.site/,,Car Detailers
Elite Mobile Details,,+1-916-562-4449,,,Carmichael,CA,P4 | Class B | website has issues | https://elitemobiledetails.com/,,Car Detailers
Green Leaf Detailing,,+1-916-249-4546,,,Carmichael,CA,P4 | Class B | website has issues | https://api.leadconnectorhq.com/widget/bookings/schedule-a-detail-gld,,Car Detailers
Imperial Auto Detailing,,+1-916-279-5822,,,Carmichael,CA,P4 | Class B | website has issues | http://www.imperialautodetailing.com/,,Car Detailers
JCE Mobile Detailing,,+1-916-246-8460,,,Carmichael,CA,P4 | Class B | website has issues | http://jcemobiledetailing.com/,,Car Detailers
Luxe Mobile Auto Detailing,,+1-916-273-3005,,,Carmichael,CA,P4 | Class B | website has issues | https://www.luxedetailingsac.com/,,Car Detailers
Persuasiv3 Mobile Detailing,,+1-910-975-9493,,,Carmichael,CA,P4 | Class B | website has issues | https://persuasiv3detailing.as.me/,,Car Detailers
Platinum Detailing and Coatings,,+1-916-907-1005,,"7520-2 Fair Oaks Blvd, Carmichael, CA 95608, United States",Carmichael,CA,P4 | Class B | website has issues | https://platinumdncsac.com/,,Car Detailers
PrettyFly Detail,,+1-916-224-0337,,,Carmichael,CA,P4 | Class B | website has issues | http://www.prettyflydetail.com/,,Car Detailers
Rodriguez's Mobile Detailing,,+1-916-239-5321,,,Carmichael,CA,P4 | Class B | website has issues | https://rodriguezsmobiledetailing.godaddysites.com/,,Car Detailers
Shine N Drive Mobile Car Detailing,,+1-916-633-6252,,"6099 San Juan Ave, Citrus Heights, CA 95610, United States",Carmichael,CA,P4 | Class B | website has issues | https://shinendrive.site/,,Car Detailers
Shine N Drive Mobile Car Detailing of Sacramento,,+1-916-823-8524,,"3544-3552 Auburn Blvd, Sacramento, CA 95821, United States",Carmichael,CA,P4 | Class B | website has issues | https://shinendrivesacramento.site/,,Car Detailers
Sultani mobile Detailing,,+1-916-544-8848,,"3535 Marconi Ave #133, Sacramento, CA 95821, United States",Carmichael,CA,P4 | Class B | website has issues | https://sultanimobiledetailing.com/,,Car Detailers
The Polished Pit Auto Detailing,,+1-916-738-9212,,,Carmichael,CA,P4 | Class B | website has issues | https://www.thepolishedpit.com/,,Car Detailers
Toly's Detailing & Auto Glass,,+1-916-519-4891,,"5800 Auburn Blvd #6, Sacramento, CA 95841, United States",Carmichael,CA,P4 | Class B | website has issues | http://www.tolysdetailing.com/,,Car Detailers
4 Star Mobile Detailing,,+1-213-798-4787,,"338 W Magnolia St #3, Compton, CA 90220, United States",Carson,CA,P4 | Class B | website has issues | http://4starmobiledetailing.net/,,Car Detailers
Alchemy Paint Protection,,+1-310-400-4741,,"1647 Sepulveda Blvd unit 6, Torrance, CA 90501, United States",Carson,CA,P4 | Class B | website has issues | https://alchemypaintprotection.com/,,Car Detailers
All By Hand Detailing and Coatings,,+1-310-989-9274,,,Carson,CA,P4 | Class B | website has issues | https://allbyhand.net/,,Car Detailers
Autocare Details562,,+1-562-323-9821,,"2675 E 21st St, Signal Hill, CA 90755, United States",Carson,CA,P4 | Class B | website has issues | https://sites.google.com/view/autocaredetails562/home,,Car Detailers
Chemical Guys Auto Detailing Supplies Store,,+1-310-678-2838,,"3501 Sepulveda Blvd, Torrance, CA 90505, United States",Carson,CA,P4 | Class B | website has issues | http://www.chemicalguys.com/,,Car Detailers
DC's Mobile Car Wash and Detailing,,+1-310-562-7129,,"2213 Rockefeller Ln #1, Redondo Beach, CA 90278, United States",Carson,CA,P4 | Class B | website has issues | https://dcmobilecarwashand.wixsite.com/website,,Car Detailers
Drip N Shine Mobile Detailing,,+1-424-279-8892,,,Carson,CA,P4 | Class B | website has issues | http://dripnshine.biz/,,Car Detailers
Immaculate Auto Detail,,+1-310-480-8470,,"22636 Normandie Ave D, Torrance, CA 90502, United States",Carson,CA,P4 | Class B | website has issues | http://www.immaculateautodetail.com/,,Car Detailers
JPR Mobile Detailing,,+1-562-726-5473,,"1178 E 21st St, Long Beach, CA 90806, United States",Carson,CA,P4 | Class B | website has issues | https://www.jprmobiledetailing.com/,,Car Detailers
Kings Detailing Mobile Service,,+1-562-292-2328,,"11214 Atlantic Ave, Lynwood, CA 90262, United States",Carson,CA,P4 | Class B | website has issues | http://kingsdetailing.services/,,Car Detailers
Legendary Mobile Detailing,,+1-562-751-3094,,"1422 E 33rd St, Signal Hill, CA 90755, United States",Carson,CA,P4 | Class B | website has issues | https://www.legendarymobile.biz/,,Car Detailers
Louie's Mobile Detailing,,+1-310-467-9060,,,Carson,CA,P4 | Class B | website has issues | https://book.heygoldie.com/Louie-Details,,Car Detailers
Makai Detailers,,+1-424-262-2667,,,Carson,CA,P4 | Class B | website has issues | http://makaidetailers.com/,,Car Detailers
Maldonado Auto Detail,,+1-562-241-6386,,"2731 W Lantana St, Compton, CA 90220, United States",Carson,CA,P4 | Class B | website has issues | https://maldonadosautodetail.com/,,Car Detailers
Nerio's Auto Detailing,,+1-323-408-4686,,"2620 W Bennett St, Compton, CA 90220, United States",Carson,CA,P4 | Class B | website has issues | https://neriosautodetailing.glossgenius.com/,,Car Detailers
Prime Shine Mobile Detailing Lomita,,+1-626-635-2368,,"24001 Pennsylvania Ave, Lomita, CA 90717, United States",Carson,CA,P4 | Class B | website has issues | https://primeshinemobiledetailinglomita.site/,,Car Detailers
Rb Auto Detailing,,+1-562-326-8405,,,Carson,CA,P4 | Class B | website has issues | https://sites.google.com/view/rbautodetailing/home,,Car Detailers
Royal Auto Detail,,+1-310-293-6225,,,Carson,CA,P4 | Class B | website has issues | http://www.royalautodetailca.com/,,Car Detailers
Veil Shine Auto Detailing,,+1-562-262-8682,,"2201 E 21st St, Signal Hill, CA 90755, United States",Carson,CA,P4 | Class B | website has issues | https://veilshineautodetailing.site/,,Car Detailers
Ahmad_Detailings,,+1-209-272-6065,,,Ceres,CA,P4 | Class B | website has issues | https://ahmad-detailings-copy-cc70e5e5.base44.app/,,Car Detailers
BBN Detailing - Mobile,,+1-209-737-3596,,,Ceres,CA,P4 | Class B | website has issues | https://bbndetailing-mobile.com/,,Car Detailers
GORDOS MOBILE DETAILING,,+1-209-872-5871,,,Ceres,CA,P4 | Class B | website has issues | https://gordosgarage.com/,,Car Detailers
K1 AutoDetailing,,+1-209-765-7550,,"Mitchell Rd, Ceres, CA 95307, United States",Ceres,CA,P4 | Class B | website has issues | https://k1autodetailing.com/,,Car Detailers
Phenomenal Auto Detailing,,+1-209-416-2600,,"2221 Trina Ln, Ceres, CA 95307, United States",Ceres,CA,P4 | Class B | website has issues | https://phenomenaldetailing209.vercel.app/,,Car Detailers
Skylab Ceramic Details,,+1-209-871-7060,,"1503 Lone Palm Ave, Modesto, CA 95351, United States",Ceres,CA,P4 | Class B | website has issues | https://skylabceramicdetails.com/,,Car Detailers
So Fresh & So Clean Auto Detailing,,+1-209-492-9606,,"830 Kansas Ave # C5, Modesto, CA 95351, United States",Ceres,CA,P4 | Class B | website has issues | https://so-fresh-so-clean-auto-detailing.website.spoton.com/,,Car Detailers
The Optimum Auto Detail,,+1-209-404-0084,,"1121 Doker Dr #1, Modesto, CA 95351, United States",Ceres,CA,P4 | Class B | website has issues | http://www.theoptimumautodetail.com/,,Car Detailers
Veras Auto Detail,,+1-209-272-2089,,"112 N Santa Cruz Ave, Modesto, CA 95354, United States",Ceres,CA,P4 | Class B | website has issues | https://www.verasautodetail.com/,,Car Detailers
ar.auto.detailings,,+1-209-596-2841,,,Ceres,CA,P4 | Class B | website has issues | https://arautodetailings.godaddysites.com/about,,Car Detailers
Full Attack Motorsports Detailing,,+1-530-624-7110,,"1377 E 9th St, Chico, CA 95928, United States",Chico,CA,P4 | Class B | website has issues | http://fullattackmotorsports.com/,,Car Detailers
Henri's Auto Detailing,,+1-530-828-8133,,"13303 Cabin Hollow Ct, Chico, CA 95973, United States",Chico,CA,P4 | Class B | website has issues | http://henrisautodetailing.com/,,Car Detailers
Masters Auto Detail,,+1-530-321-2936,,"636 Nord Ave Ste A, Chico, CA 95928, United States",Chico,CA,P4 | Class B | website has issues | https://www.mastersautoexcellence.com/#home,,Car Detailers
Nick's Mobile Detailing,,+1-530-433-4230,,,Chico,CA,P4 | Class B | website has issues | http://www.nicksmobiledetailing.com/,,Car Detailers
Proper Mobile Detailing,,+1-530-227-2770,,,Chico,CA,P4 | Class B | website has issues | https://forms.gle/gf2BP4wDauuQtJRB8,,Car Detailers
Rivera's Exotics Detailing,,+1-530-774-2333,,"Suite #45 Bldg, #3, 629 Entler Ave, Chico, CA 95928, United States",Chico,CA,P4 | Class B | website has issues | http://www.riverasexoticsdetailing.com/,,Car Detailers
autoaesthetics,,+1-530-591-4719,,,Chico,CA,P4 | Class B | website has issues | https://www.autoaestheticschico.com/,,Car Detailers
A&A Detailing,,+1-909-413-9021,,,Chino,CA,P4 | Class B | website has issues | https://anadetailing.com/,,Car Detailers
Aurora Automotive Detailing,,+1-760-575-4383,,"8227 Traveller St, Chino, CA 91708, United States",Chino,CA,P4 | Class B | website has issues | https://www.auroraautomotivedetailing.com/,,Car Detailers
Chino hills detailing,,+1-310-765-0739,,"6020 Notre Dame Ave, Chino, CA 91710, United States",Chino,CA,P4 | Class B | website has issues | https://6a14d809ffd7399af8b63d52.blocks-app.diy/,,Car Detailers
Deluxe Detailing,,+1-626-228-8235,,,Chino,CA,P4 | Class B | website has issues | http://deluxedetailoc.com/,,Car Detailers
"Detailer's Choice, Inc. - Auto Detailing Supplies",,+1-909-497-1774,,"5500 Schaefer Ave Ste F, Chino, CA 91710, United States",Chino,CA,P4 | Class B | website has issues | https://www.detailerschoice.com/,,Car Detailers
Elc Mobile Detailing,,+1-760-514-7011,,,Chino,CA,P4 | Class B | website has issues | https://drive.google.com/file/d/1KH-74Thrl15Fu-2XIHcEtsTySJkuvzDn/view,,Car Detailers
FG Detailing,,+1-909-966-7131,,,Chino,CA,P4 | Class B | website has issues | https://fg-detailing.company.site/,,Car Detailers
Finish-Line Car Detailing Ontario,,+1-323-788-1799,,"2346 S Cucamonga Ave, Ontario, CA 91761, United States",Chino,CA,P4 | Class B | website has issues | https://finishlinedetails.com/,,Car Detailers
HYPERSHINE AUTO SPA & CERAMIC COATINGS,,+1-562-351-6345,,,Chino,CA,P4 | Class B | website has issues | https://hypershineautospa.co/,,Car Detailers
Nexa Auto Detail,,+1-626-549-5034,,,Chino,CA,P4 | Class B | website has issues | https://www.nexaautomotive.com/,,Car Detailers
Obi Mobile Detailing LLC,,+1-909-925-9561,,"4586 Fairway Blvd, Chino Hills, CA 91709, United States",Chino,CA,P4 | Class B | website has issues | http://obimobiledetailing.org/,,Car Detailers
Shine Forever,,+1-909-993-7503,,,Chino,CA,P4 | Class B | website has issues | http://shineforeverdetail.com/,,Car Detailers
Sunshine Auto Detail,,+1-909-643-9060,,"14132 San Antonio Ave, Chino, CA 91710, United States",Chino,CA,P4 | Class B | website has issues | https://www.pomonaautodetailer.com/,,Car Detailers
AMD Detailing & Pressure Washing,,+1-619-398-7060,,"1342 Costa Ave, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.mobiledetailsandiego.com/,,Car Detailers
Abels Mobile Detail,,+1-619-564-1571,,,Chula Vista,CA,P4 | Class B | website has issues | https://enavarrosd.wixsite.com/abelsdetail,,Car Detailers
BayClean Mobile Car Detailing Chula Vista,,+1-619-724-4074,,"1548 Jayken Way, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://baycleancardetailingchulavista.site/,,Car Detailers
Buddy's Mobile Detailing,,+1-619-538-6101,,,Chula Vista,CA,P4 | Class B | website has issues | https://pocketsuite.io/book/buddys-mobile-detailing?channel=suitelink,,Car Detailers
CarTek Mobile Detailing Chula Vista,,+1-619-986-8336,,"3487 Main St suite w, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://cartekmobiledetailing.com/mobile-detailing-chula-vista,,Car Detailers
Couple's Car Care ( Mobile Detailing ),,+1-619-274-0631,,"2142 I Ave, National City, CA 91950, United States",Chula Vista,CA,P4 | Class B | website has issues | http://couplescarcare.com/,,Car Detailers
DC Detail Auto Spa SD,,+1-619-777-0721,,"33 Woodlawn Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://dcdetailautospasd.com/,,Car Detailers
Dexter’s Shiny Auto Detailing San Diego,,+1-858-707-7672,,"4th Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://dextersoapy.shop/,,Car Detailers
Doubletake Auto Spa,,+1-619-507-0270,,"421 Date Ave, Imperial Beach, CA 91932, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.dtautodetail.com/,,Car Detailers
Hands-On Detailing,,+1-619-879-2187,,"1022 Oaklawn Ave, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://hands-onautodetail.com/,,Car Detailers
OceanView Mobile Car Detailing Chula Vista,,+1-619-558-2447,,"110 3rd Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://oceanviewmobiledetailchulavista.com/,,Car Detailers
Pittman And Sons Mobile Auto Detailing,,+1-619-850-8376,,"11051 Paseo Castanada, La Mesa, CA 91941, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.pittmanandsons.com/,,Car Detailers
S&S Labs LLC,,+1-619-796-6406,,,Chula Vista,CA,P4 | Class B | website has issues | https://sslabsdetailing.com/,,Car Detailers
Simple2Wash Mobile Detailing San Diego,,+1-619-913-3244,,,Chula Vista,CA,P4 | Class B | website has issues | https://simple2wash.com/,,Car Detailers
