origin,niche,stable_id,business_name,published_business_phone,candidate_website_url,lead_class,city,county,state,website_state
engine-v2,car-washes,google_maps:data_id:0x80946755938c3b8b:0x6693f39333a5a60f,Personal Touch Hand Car Wash,+1-559-264-0282,,A,Fresno,Fresno,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809468cb77128049:0x323421870a6b79de,Raceway Express Car Wash,+1-623-343-7100,https://racewaycarwash.com/locations/n-milburn-ave-fresno/?y_source=1_MTA1MDk3NTI4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,A,Fresno,Fresno,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x80946622801204bd:0xdc47aafda49b0259,Red Carpet Car Wash,+1-559-277-3777,https://www.redcarpetcarwash.com/,B,Fresno,Fresno,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x8094674827dc889b:0x3fe9bdc13f463d04,Salas International Car Wash,+1-559-273-0348,,A,Fresno,Fresno,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80830504fe9e56b3:0x782612db1c695cde,Valley Auto wash,+1-530-330-7071,,A,Willows,Glenn,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d15befe861aabd:0xb9d19b5852138cb2,Humboldt Hand Wash,+1-707-499-0611,http://humboldthandwash.com/,A,Arcata,Humboldt,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x54d15a00e876870f:0x75dae06e5238be03,Tetrault Car Wash,+1-707-822-3105,,A,Arcata,Humboldt,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d1555f556584b7:0xc5baea7b9b77167f,Carriage Car Wash,+1-707-443-2448,,A,Eureka,Humboldt,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d401f5638308e9:0x50d9f0101fa94782,Tetrault Car Wash,+1-707-443-6381,,A,Eureka,Humboldt,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d7658e68483175:0xe5b5cba18482b6d3,Alvaros Car Wash,+1-442-283-6621,,A,Calexico,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d7650017a076b7:0x7bd4b22e94ec8857,Wash N Go Calexico,+1-760-206-6030,,A,Calexico,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d765d9425675d9:0x95fe58b55a5f901a,Xcorpio Car Wash,+1-442-271-8144,,A,Calexico,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d76776758d218f:0xad8af4285e633ca3,Desert Car Wash,+1-760-234-0690,,A,El Centro,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d761e425221167:0x23db8cfe2594a498,Eco Car Wash & Detail,+1-760-352-7323,,A,El Centro,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80844b938a23804b:0x8e10f306e10fb7a6,LUV Car Wash - Redwood Dr,+1-213-770-4770,,A,Rohnert Park,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xfebb1e69f76479d:0x7b4f2036953647d2,Quick Splash Mobile Detailing,+1-442-532-8100,,A,El Centro,Imperial,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80d75da9d9a97f33:0x831d1fa750da0b55,Velrom Detailing LLC,+1-442-207-9659,https://brand.site/velromdetailing,B,El Centro,Imperial,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80d761ea4f677a6d:0x9c3114d4b12aa400,Waterfly Express Car Wash,+1-760-884-3800,https://www.waterflycarwash.com/,B,El Centro,Imperial,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80d7616bfbf9a89f:0xf5377b8106100a82,iClean Carwash,+1-760-427-5451,https://www.icleanwash.com/,B,El Centro,Imperial,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80be16071e00f667:0x75a3abe13e17b3be,Our Water Works Car Wash,+1-760-872-2070,,A,Bishop,Inyo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x48776b30a2ad0c77:0x28ab52e40cd45984,Valley Shine co,+1-209-643-3652,https://www.valleyshineco.com/,B,Bishop,Inyo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea69718c5bb791:0x3fbe89ddbbe8b771,100% Hand Wash Car Wash,+1-661-427-9081,https://kingofcleanllc.com/auto-detailing-bakersfield/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea6bc511cec203:0xba02e69fbedf3fb1,3D Mobile Car Wash Bakersfield CA,+1-661-596-5078,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea69300244cedf:0xc334169460421403,America’s Truck Wash,+1-661-321-0625,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b64a8b557ad:0x9b297bb91839e358,Arevalos Hand Car Wash,+1-661-340-4683,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b7295853e95:0xe714defc026ba833,Auto-Detail Mobile Carwash,+1-661-379-9230,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b182f898039:0xedf79d7727d5ae68,Automotive Detailing & Mobile Car Wash,+1-661-432-5741,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b8e1e3a6493:0x99edb8bfa709d1f6,BAKERSFIELD AUTO SPA,+1-661-364-5341,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b1a45039509:0x26696e40a536a6cf,Bakersfield Mobile Car Wash,+1-661-858-3193,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea69105636aaab:0x3fb859a62a401e10,Country Club Hand Car Wash,+1-661-873-9914,https://www.facebook.com/pages/Country-Club-Hand-Car-Wash/169133736436608,A,Bakersfield,Kern,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80ea41b35776e4dd:0x13fa4ea09de7c3d4,Crossroad Hand Car Wash,+1-661-412-7989,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x27ea3c8e45711d79:0x2c50f7a6c27a5f81,FSMobileDetailing661,+1-661-484-4905,http://fsmobiledetailing661.com/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x2cec2c0d56e03a21:0xac33a5ae05753baa,Gold Line Auto Detail,+1-661-240-9395,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x6cea549d114bbc95:0x5501f94bb19d93f0,Hernandez mobile carwash and detailing,+1-661-672-0545,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b2efca422cb:0x8391f4dcbb47d74a,JD'S AUTO DETAIL INC,+1-661-840-1193,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea43a1c4a6b433:0xce31ff2b4a65d1d5,Lion Hand Car Wash,+1-661-587-9866,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b2f5595f305:0x862a6e8b5dac3b53,MYM AUTO MOBILE DETAILING AND CAR WASH,+1-805-421-9895,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b75519854cd:0xd5a5a23937b40efd,Magana Mobile Wash & Detail,+1-661-889-6917,https://www.tiktok.com/@magana_carwash_mobile?_t=8ecZbchrVNK&_r=1,A,Bakersfield,Kern,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80ea1598de113a75:0x1bde4f7c8f89548b,Malwa Top Wash and Detailing.,+1-661-501-8510,https://malwatopcarwashanddetailing.com/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea6be40701bee7:0x19fd99d026d534fc,Moby's Auto Wash,+1-661-735-5753,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea401a1581b477:0x5e0f037dbc9a5a7e,SPLASH & SHINE EXPRESS CARWASH,+1-661-381-7368,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6b46ebce9f2d:0xf6aa72ce0385c871,Sideline Carwash & Detailing,+1-661-412-7779,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea41aa271c560f:0xc1023f1b07da530a,Sparkling Image Car Wash,+1-661-832-7348,http://www.sparklingimage.com/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea41f0f12af531:0xfd31f92384f73160,Sparkling Image Car Wash,+1-661-847-2010,http://www.sparklingimage.com/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea41096922aab9:0xa803f7c7f6ee8173,Sprayco Mobile Car wash & detail,+1-661-376-9435,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ea6a3e53f05c41:0x4e3d3de38c756799,Squeeky's Car Wash,+1-661-736-0033,https://www.squeekyswash.com/,B,Bakersfield,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ea6a117bf6e275:0xdb36f5e40f0ab641,Swish & Wish Car Wash,+1-415-718-6432,,A,Bakersfield,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80eae5b62dd5851f:0x6c4df522d470c7a7,Chuy's Car Wash and detailing services,+1-661-653-2473,,A,Delano,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80eae5aae128d03d:0xe9782299081bd7d6,JM Carwash Detailing,+1-661-709-2833,,A,Delano,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80eae5ec88e83829:0x2a96770981dbabd9,Magic Touch Car Wash,+1-661-721-9380,,A,Delano,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80eae511be8c4135:0xb4e73bcb5aa9c481,MyKeeys Automotive Full Detail.,+1-661-342-6826,,A,Delano,Kern,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80eae50027c68fdb:0x45614d0d512dd98c,Pimentel Mobile Car Wash,+1-661-436-4257,https://carwashnear-me.com/california/delano/pimentel-mobile-car-wash/,B,Delano,Kern,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x637b599c52ebd7c3:0x8580d4319affba00,Revive Auto Detailing,+1-559-794-1473,,A,Hanford,Kings,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8094c38461d472b1:0x56e44b2a403d9bbc,Royal Car Wash,+1-559-214-2848,,A,Hanford,Kings,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8372da9ecb5a7f0b:0x9d3ec3f681e7260f,Star Auto Mobile Detailing,+1-559-918-3525,,A,Hanford,Kings,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4da7e0c38abc34a9:0xab5f0922e277d186,ssdetailz,+1-805-622-9799,,A,Hanford,Kings,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80838d0033405b9f:0x32a3ecfb34a2ae9,Detail City of Mendo-Lake,+1-707-245-4867,,A,Clearlake,Lake,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80838bad892f3a33:0x5581543dd3e5c9a9,Girlpowerautodetailing,+1-707-850-2589,,A,Clearlake,Lake,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80838bcd07303767:0xb1eabfdc853b3a77,Lakeshore Car Wash,+1-707-819-0632,,A,Clearlake,Lake,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809d961f95f7232d:0x8631433a0f8f66f2,Dirty Joe's Car Wash,+1-530-257-5637,https://www.facebook.com/Dirty-Joes-Car-Wash-931408770202806/,A,Susanville,Lassen,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80c2c521b84c0f7d:0x58a89d28343d82d,Alhambra Car Wash,+1-626-282-5666,https://www.facebook.com/pages/Alhambra-Car-Wash-Inc/190547640995719,A,Alhambra,Los Angeles,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80c2cf077c16cf4d:0x2c7f6d803d53df30,Atlantic Self Serve Car Wash,+1-323-268-7125,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2da83f34a45a1:0xce4e610cfe600820,Country Village Hand Car Wash,+1-626-307-9275,https://www.countryvillagecarwash.com/,B,Alhambra,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2c5fc0cdd7501:0x331533794d82911b,Evergreen Car Wash & Detail,+1-323-599-9266,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2c5a8ccbd207d:0x38d73f5ee9b16111,Exclusive Fast Car Wash,+1-323-332-2980,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2cf5cf7f604bd:0x4652839ae1e4f763,Fred’s Car Wash - Hand Car Wash,+1-323-365-8009,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2c75081dbd34d:0xf2eec08381fea235,Highland Park Express Car Wash,+1-323-225-5334,http://www.highlandparkexpresscarwash.com/,B,Alhambra,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2c5d19cbc79c5:0xf0ef413e84b672f7,Mission Auto Service & Car Wash,+1-323-570-4045,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2dac21ed797b9:0x75dc20411e37647d,Mission Car Wash,+1-626-287-1671,http://www.missioncarwash.org/,B,Alhambra,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2daf09069a089:0x1d7b6101f9de7354,Temple City Car Wash,+1-626-287-9938,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x25532254858eb9fb:0x9724d794f55bc072,Yañez detailing,+1-323-649-2351,,A,Alhambra,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c328709f2afe03:0xc27c5a61e8029342,Arrow Hand Car Wash,+1-626-339-3396,,A,Baldwin Park,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xb5d811291b7e0b5:0x4d93c5e9be8b97e,Auto Detailing Cali Carwash,+1-818-524-8639,,A,Baldwin Park,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c3280983732b3f:0x9bbe5da9b051b51b,Azusa Hand Car Wash,+1-626-969-6762,https://www.azusacarwash.com/,B,Baldwin Park,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2d79addc45ecd:0xfd94e778b9ce9b0a,Baldwin Park Car Wash,+1-626-814-8888,,A,Baldwin Park,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2d765edbd1d77:0x98ac7eda4d0937f8,Baldwin Park Express Car Wash,+1-626-689-7782,http://www.baldwinparkexpresscarwash.com/,B,Baldwin Park,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2d9213195edd3:0x880929a3f70f91a7,Cano_Details,+1-626-838-7182,,A,Baldwin Park,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2d976a66f04b3:0xafddab316328a506,Nu-Way Hand Car Wash,+1-626-303-2212,http://www.nuwayhandcarwash.com/,B,Baldwin Park,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80dd2d27d9d24927:0xe2424882dc4558ad,Andy's Xpress Wash,+1-562-420-6711,https://www.andysxpresswash.com/,B,Bellflower,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x692fe06f0139bf4b:0x3ae066269e2c062a,Auto Detailing El Falcon,+1-562-547-1176,,A,Bellflower,Orange,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2cd1e395a5483:0xa4858ecd67e92f9e,Carwood Express Car Wash,+1-562-923-1213,http://www.carwoodcarwash.com/downey,B,Bellflower,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2cd4f95b7c3f5:0x1d4f3b92c0b856e2,Flans Car Wash,+1-562-866-8291,,A,Bellflower,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2cd49be6e8045:0x26f5c1f50fc40885,Moe's Car Wash,+1-562-925-1121,,A,Bellflower,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8ee7e55c996729c9:0x31dd6fe4a9af1a18,Robert’s Auto Detailing,+1-562-519-8172,,A,Bellflower,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dd2de5b9323825:0x136aaa8a2d7f70ae,Tsunami Express Car Wash,+1-562-991-5324,http://tsunamiexpresscarwash.com/,B,Bellflower,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2cd1f81d3c0bb:0x8fbba3afc06909d9,Velazquez Car Wash,+1-323-612-1612,,A,Bellflower,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2c1084742930d:0xaf16fc629d73d772,Best Mobile Car Wash and Detailing,+1-818-641-9534,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2912b96d780cb:0x99be27ef7f0deacf,Best West Car Wash,+1-323-938-0404,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c29538bfbb48dd:0x33ce9c4007d7b3ab,Burbank Express Car Wash,+1-818-478-1400,https://burbankexpresscarwash.secureserversites.net/,B,Burbank,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x6afc1ebc4f5bcb1d:0x76811c0cae23d574,Cali shine rite detail mobile,+1-818-579-0583,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2c198880699fb:0x695fb775ed478f66,Citi Car Wash,+1-818-241-8200,https://citiautocare.com/,B,Burbank,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80c2bfe31421ab15:0x9fbfbf7d868eacee,Coin-Op Car Wash,+1-818-480-2669,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2ea4fc31e575b:0xcf625cd648fcb8a8,"Crescenta Valley Car Wash, Detail & Lube Center",+1-818-248-3931,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4bd1921fa601d8bd:0xa59b04b2a6059ddd,FX Mobile Detailing,+1-818-458-4262,https://www.instagram.com/fx_detailing_?igsh=NTc4MTIwNjQ2YQ%3D%3D&utm_source=qr,A,Burbank,Los Angeles,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80c2c1cc28a0a1d9:0x84536f69bd17ca14,JC MOBILE WASH & detailing,+1-562-606-3694,https://jc-mobile-wash.com/,A,Burbank,Los Angeles,CA,parked
engine-v2,car-washes,google_maps:data_id:0x2c9c8930edc045f9:0x4be7dfe4cd1ae1f1,Johnny's Mobile Detailing,+1-818-987-6034,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2955e9d657e59:0x6fa677b7a6bef5ab,Magnolia Island Hand Car Wash,+1-818-845-4821,https://magnoliacarwash.com/,B,Burbank,Los Angeles,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x889e363e8a8ac31f:0x2c0497b909e68af,Maju’s Mobile Auto Detail,+1-213-422-1173,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x81ffc2c4225b0caf:0xe5cb5f2e0c7315e0,Marsel mobile detailing,+1-818-304-1217,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xb3620ff4e506663:0x4bba95e6edf761e4,Noe’s Mobile Car Wash,+1-818-430-5800,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c296792c6e96b9:0x3db1829ecd63a497,Plaza Hand Car Wash,+1-818-506-4690,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4057b4776e73d40b:0x84a8951c7010fdcd,Rahhs Auto Detail,+1-747-447-9217,https://rahhsautodetail.as.me/schedule,A,Burbank,Los Angeles,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x231a252b6625397d:0x54e4e62c253b38d9,Sos Mobile Car Wash LA,+1-475-303-3003,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c295d0bbbe5037:0x1b3d573925e381c0,Victory Express Carwash,+1-818-506-1727,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c295c9ed40a0ab:0x12a3744cb2defc04,Vineland Car Wash,+1-818-508-9313,,A,Burbank,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x447bee17bb8fde0d:0x9eb2fa5d2df9e648,3stepdetailing,+1-310-427-5698,,A,Carson,Orange,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dd4b05c6c8c329:0x2655c062bd566b81,A1 Auto Detailing,+1-424-376-6342,,A,Carson,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2b518e8e4936d:0x44a31ecb23201265,All star mobile car wash,+1-424-407-9966,,A,Carson,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80dd3313c49358d3:0xff663efd6f6c7260,Andres Car Wash,+1-562-247-1387,,A,Carson,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80c2caef75bb9817:0x22b241409f7d7115,Aquamax Express Carwash,+1-310-516-7100,,A,Carson,Los Angeles,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8f4e0110088fe079:0x130ff09e96c43a03,Arkham Auto Perfection Shine LLC,+1-323-338-1903,,A,Carson,Orange,CA,no_website_link_listed
